PCR,DATABASE_VERSION,COMPANY_CODE,ITEM_CODE,ITEM_NAME,UNIT_PROCESS_ID,CONVERSION_FACTOR
BASIC,ecoinvent-v3.11,WG,63240,电工钢机组环保涂料,1c846a87-59ef-41ab-9e88-c0b305c32ec0,1.0000000000
BASIC,ecoinvent-v3.11,WG,60160,外购轻烧白云石,4099b319-64b7-427d-986b-1315fb202e93,1.0000000000
BASIC,ecoinvent-v3.11,RG,12533,电解锰,f1fe8c69-1c6e-49e5-b8fc-dca8746b5f8c,1.0000000000
BASIC,ecoinvent-v3.11,WG,MZB-N,,76e92d8e-4cf5-4792-931e-1e6ae337539c,1.0000000000
BASIC,ecoinvent-v3.11,ZG,18440,回收彩涂可利用材,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,BR,10139,筛下粉-Pilbara混合块,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,WG,64710,型钢用辊,efcc5268-d1ab-473c-b25f-3b93bcf69a3d,1.0000000000
BASIC,ecoinvent-v3.11,ZG,FBJTH,,f80be057-02a3-4751-a6f2-781a4c8b3daa,1.0000000000
BASIC,ecoinvent-v3.11,RG,2205,,4fa9e60e-112e-43c7-9e6d-65c83d3b1186,1.0000000000
BASIC,ecoinvent-v3.11,BR,18820,回收无缝钢管可利用材,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,BR,62140,彩涂清洗剂,a651ebf4-6bca-4dda-94b7-fbb2c45ae2c7,1.0000000000
BASIC,ecoinvent-v3.11,WG,63270,钝化剂,a651ebf4-6bca-4dda-94b7-fbb2c45ae2c7,1.0000000000
BASIC,ecoinvent-v3.11,BR,12543,铝豆,7924ebf6-c3e9-4cfa-aca8-3630295edac8,1.0000000000
BASIC,ecoinvent-v3.11,BR,58285,回收烧结蒸汽,7942eb9b-02c0-426e-80d3-ca3f2e30e0fa,1.0000000000
BASIC,ecoinvent-v3.11,WG,LJGGF,,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,TM,36210,杂矿,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,ZG,12545,电解金属锰,f1fe8c69-1c6e-49e5-b8fc-dca8746b5f8c,1.0000000000
BASIC,ecoinvent-v3.11,ZG,HSGT04,洗精煤,3ca4c658-78db-4013-829d-bcd44dff88c3,1.0000000000
BASIC,ecoinvent-v3.11,WG,12547,铝线,7924ebf6-c3e9-4cfa-aca8-3630295edac8,1.0000000000
CONS,ecoinvent-v3.11,ZG,05169,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,ZG,A1563855,,7e3dc6a9-41a5-4fd4-99ff-d7c8b18b14d8,1.0000000000
CONS,ecoinvent-v3.11,TA,HCZ1,,ad72e45d-7e1d-4871-ac25-5d76d7f15a26,1.0000000000
CONS,ecoinvent-v3.11,ZG,05223,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,TA,12557,低钛磷铁,7e3dc6a9-41a5-4fd4-99ff-d7c8b18b14d8,1.0000000000
CONS,ecoinvent-v3.11,TA,195,,be7ed2d3-e5ed-4cf3-985e-095c1f7bc7db,1.0000000000
CONS,ecoinvent-v3.11,TA,11138,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,TA,11148,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,TA,1290,,d14962f9-364e-4e2d-afb2-50f80b4de8f1,1.0000000000
CONS,ecoinvent-v3.11,TA,58680,,8e45d656-3e22-4709-9358-9a961701d097,1.0000000000
CONS,ecoinvent-v3.11,TA,64900,连轧辊,b49cc63c-6081-4d61-ae9c-c7e93b3a0b00,1.0000000000
CONS,ecoinvent-v3.11,ZG,12340,冷却剂,a04fb6b5-278b-43f1-8bef-a6a83d9370b5,1.0000000000
CONS,ecoinvent-v3.11,TA,62220,抑制剂        ,accbaec8-f2b0-43f5-87a8-2a49b380f80a,1.0000000000
CONS,ecoinvent-v3.11,ZG,04073,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,ZG,252-002-11-01,,b4516042-b924-4f37-8538-9c80d43bc509,1.0000000000
CONS,ecoinvent-v3.11,ZG,10615,杂料-废脱硫剂,6e1de47f-7fb6-408c-9c62-7e2c42cd34af,1.0000000000
CONS,ecoinvent-v3.11,ZG,63270,钝化剂,2ec7760d-e523-4b31-a139-34495a0d3c72,1.0000000000
CONS,ecoinvent-v3.11,TA,W-CA,,7e3dc6a9-41a5-4fd4-99ff-d7c8b18b14d8,1.0000000000
CONS,ecoinvent-v3.11,ZG,103B4,粉矿-瑞典精粉,6e1de47f-7fb6-408c-9c62-7e2c42cd34af,1.0000000000
CONS,ecoinvent-v3.11,TA,10375,粉矿-FMG公司超特粉,6e1de47f-7fb6-408c-9c62-7e2c42cd34af,1.0000000000
CONS,ecoinvent-v3.11,TA,40704,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,TA,60120,外购生石灰粉        ,c99a8731-cf4d-4cac-af1b-33740646087f,1.0000000000
CONS,ecoinvent-v3.11,TA,62240,,accbaec8-f2b0-43f5-87a8-2a49b380f80a,1.0000000000
CONS,ecoinvent-v3.11,ZG,03029,,ad72e45d-7e1d-4871-ac25-5d76d7f15a26,1.0000000000
CONS,ecoinvent-v3.11,ZG,12531,氮化锰铁,1c90792e-c495-490e-9907-a94cd6a25d1e,1.0000000000
CONS,ecoinvent-v3.11,ZG,HSGT02,烟煤,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,TA,11102,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,TA,11122,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,TA,12350,,d14962f9-364e-4e2d-afb2-50f80b4de8f1,1.0000000000
CONS,ecoinvent-v3.11,TA,F-NB,,15395b25-aa91-46fd-a777-0eda8bf4bfb2,1.0000000000
CONS,ecoinvent-v3.11,ZG,1194,,ad72e45d-7e1d-4871-ac25-5d76d7f15a26,1.0000000000
CONS,ecoinvent-v3.11,TA,10352,粉矿-FMG粉矿      ,6e1de47f-7fb6-408c-9c62-7e2c42cd34af,1.0000000000
CONS,ecoinvent-v3.11,ZG,05208,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,TA,11354,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,TA,1506,,7e3dc6a9-41a5-4fd4-99ff-d7c8b18b14d8,1.0000000000
CONS,ecoinvent-v3.11,TA,LBFX,,ad72e45d-7e1d-4871-ac25-5d76d7f15a26,1.0000000000
CONS,ecoinvent-v3.11,ZG,FELB,,7e3dc6a9-41a5-4fd4-99ff-d7c8b18b14d8,1.0000000000
CONS,ecoinvent-v3.11,TA,1255,,d14962f9-364e-4e2d-afb2-50f80b4de8f1,1.0000000000
CONS,ecoinvent-v3.11,TA,04-01-TL-DC,电厂脱硫石膏,840fa719-cbcf-4a3d-a1f3-a35a508f830b,1.0000000000
CONS,ecoinvent-v3.11,TA,1438,,1f471929-c1c0-4daa-92e9-9d8acc6cab56,1.0000000000
CONS,ecoinvent-v3.11,TA,40715,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,ZG,FRSCHP,,a04fb6b5-278b-43f1-8bef-a6a83d9370b5,1.0000000000
CONS,ecoinvent-v3.11,TA,103G1,粉矿-马迹山1号混矿,6e1de47f-7fb6-408c-9c62-7e2c42cd34af,1.0000000000
CONS,ecoinvent-v3.11,TA,40752,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,TA,40839,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,TA,P-AL,,e07974bc-42bb-447e-8af4-f33c4eeb9d86,1.0000000000
CONS,ecoinvent-v3.11,ZG,FK-CAO,,c99a8731-cf4d-4cac-af1b-33740646087f,1.0000000000
CONS,ecoinvent-v3.11,TA,12518,低碳铬铁,2fcac100-8d50-42d6-a085-04862c21a14e,1.0000000000
CONS,ecoinvent-v3.11,TA,1437,,1f471929-c1c0-4daa-92e9-9d8acc6cab56,1.0000000000
CONS,ecoinvent-v3.11,ZG,05193,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,ZG,CLSN001,,7c33aff7-6dbe-4f5f-8532-f806b1c06083,1.0000000000
CONS,ecoinvent-v3.11,TA,12314,钢筋切粒,d14962f9-364e-4e2d-afb2-50f80b4de8f1,1.0000000000
CONS,ecoinvent-v3.11,ZG,03045,,ad72e45d-7e1d-4871-ac25-5d76d7f15a26,1.0000000000
CONS,ecoinvent-v3.11,ZG,04082,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,TA,09001,柴油,2c5c266a-12ac-44a8-aed6-191d01aa0de7,1.0000000000
CONS,ecoinvent-v3.11,TA,11071,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,TA,64800,初轧辊,b49cc63c-6081-4d61-ae9c-c7e93b3a0b00,1.0000000000
CONS,ecoinvent-v3.11,ZG,02044,,7168955e-1cf4-4bf3-b4a3-a47ad7b97e5e,1.0000000000
CONS,ecoinvent-v3.11,ZG,10803,直送烧结粉,6e1de47f-7fb6-408c-9c62-7e2c42cd34af,1.0000000000
CONS,ecoinvent-v3.11,ZG,FEAL40,,3bdd2e55-e55b-4adb-ab71-4b2a32a7feff,1.0000000000
CONS,ecoinvent-v3.11,ZG,05211,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,ZG,FSILC2,,7e3dc6a9-41a5-4fd4-99ff-d7c8b18b14d8,1.0000000000
CONS,ecoinvent-v3.11,ZG,14407,大灰石,c45fe27e-aa23-46b3-8a55-14324183a0a2,1.0000000000
CONS,ecoinvent-v3.11,TA,10442,球团矿-湛江酸性球团,b1709f4d-88e0-40ce-bc41-8e4bc0351b6a,1.0000000000
CONS,ecoinvent-v3.11,TA,UCCR,,2fcac100-8d50-42d6-a085-04862c21a14e,1.0000000000
CONS,ecoinvent-v3.11,TA,60310,氨水,6ba0fcf1-d8e9-492c-896a-7183953bb5e4,1.0000000000
BASIC,ecoinvent-v3.11,TA,63240,电工钢机组环保涂料,1c846a87-59ef-41ab-9e88-c0b305c32ec0,1.0000000000
BASIC,ecoinvent-v3.11,ZG,FB-SIC,,4fa9e60e-112e-43c7-9e6d-65c83d3b1186,1.0000000000
BASIC,ecoinvent-v3.11,ZG,900-349-34-01,再生酸,50b3f4a7-7b80-40cc-8290-92d235beb7c3,1.0000000000
BASIC,ecoinvent-v3.11,ZG,LCNQT,,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,ZG,LCNZZ,,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,WG,LWGYE,,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,TA,10350,粉矿-原CVRD图巴朗粉矿      ,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,WG,18071,回收水渣,df5d38fb-d131-4651-9457-4fddfaf89964,1.0000000000
BASIC,ecoinvent-v3.11,TM,60250,流态化石灰,86c979f1-7c68-48cb-b241-8ad925e1046f,1.0000000000
BASIC,ecoinvent-v3.11,TA,62220,抑制剂        ,0885134d-ddf8-4d21-9ded-5072e5a7f421,1.0000000000
BASIC,ecoinvent-v3.11,RG,10349,粉矿-库兰粉63品位,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,TM,10566,精块矿-塞拉利昂块矿,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,TM,61200,电极,600e12af-239f-4b71-9ad4-9013fe7dbf30,1.0000000000
BASIC,ecoinvent-v3.11,TA,TMA1,连铸板坯-外购-梅钢公司-热轧向,1d5d5488-9721-4d32-b8cc-d3b99a11de23,1.0000000000
BASIC,ecoinvent-v3.11,BR,I2281,,aaa79245-d1f0-4780-bc99-0315a7713671,1.0000000000
BASIC,ecoinvent-v3.11,BR,103F8,主原料粉矿-丝路粉矿,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,BR,G5810,无缝管-热处理后-委托加工,92afbc0a-9b00-40fa-861d-0828382df740,1.0000000000
BASIC,ecoinvent-v3.11,TM,12328,统废,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,WG,LCNZJ,,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,TM,900-299-12-2,废油漆,b5cfdceb-4076-4d34-adfc-d7e6c4a57948,1.0000000000
BASIC,ecoinvent-v3.11,TA,14919,锡粒回收,2f385979-ea63-4620-b081-d0155659bf65,1.0000000000
BASIC,ecoinvent-v3.11,WG,2425,,13c55cac-61f6-46e5-a565-2e514ec96ed0,1.0000000000
BASIC,ecoinvent-v3.11,BR,18900,废钢回收1800      ,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,RG,1303,,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,TA,50620,氩气-外购,05cfad87-7dd0-4fbf-9f64-8faf2d00dab3,1.0000000000
BASIC,ecoinvent-v3.11,RG,60173,炭化稻壳球,cb217ef3-8ef3-4a7c-a8d8-c34cb664fbb1,1.0000000000
BASIC,ecoinvent-v3.11,TM,HSGT04,洗精煤,3ca4c658-78db-4013-829d-bcd44dff88c3,1.0000000000
BASIC,ecoinvent-v3.11,TM,FG03,,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,TM,HSGT07,焦炭,f8cdd5d5-45a3-4d58-b3fa-cbff2da2ae9e,1.0000000000
BASIC,ecoinvent-v3.11,ZG,18043,回收电炉除尘灰,e20ee0a4-2652-4616-8dcc-9a9ac5a29eba,1.0000000000
BASIC,ecoinvent-v3.11,TA,G5810,无缝管-热处理后-委托加工,92afbc0a-9b00-40fa-861d-0828382df740,1.0000000000
BASIC,ecoinvent-v3.11,ZG,62090,脱硫脱硝催化剂,193e669f-c471-4871-af26-6475cb3d654d,1.0000000000
BASIC,ecoinvent-v3.11,ZG,61200,电极,600e12af-239f-4b71-9ad4-9013fe7dbf30,1.0000000000
BASIC,ecoinvent-v3.11,TM,10467,球团矿-兴伟球团,c935c14c-c5de-4816-9214-9ca4689232da,1.0000000000
BASIC,ecoinvent-v3.11,RG,1233,,7924ebf6-c3e9-4cfa-aca8-3630295edac8,1.0000000000
BASIC,ecoinvent-v3.11,TA,12300,重废      ,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,ZG,FG02,,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,BR,65900,防锈油        ,a651ebf4-6bca-4dda-94b7-fbb2c45ae2c7,1.0000000000
BASIC,ecoinvent-v3.11,TA,TMM0,镀铝锌后钢卷-外购-梅钢,efcc5268-d1ab-473c-b25f-3b93bcf69a3d,1.0000000000
BASIC,ecoinvent-v3.11,BR,10780,杂料-回收氧化铁泥,15289673-3d4b-479a-a02d-7838f5b7894d,1.0000000000
BASIC,ecoinvent-v3.11,ZG,68640,回收硫酸,fda0d098-5fff-4637-afc7-c22f0548bab3,1.0000000000
BASIC,ecoinvent-v3.11,BR,12525,镍块,63dadf12-d43e-4c64-8ae3-1d932089a17a,1.0000000000
BASIC,ecoinvent-v3.11,TM,10344,粉矿-原卡拉加斯粉矿,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,RG,1112,,4099b319-64b7-427d-986b-1315fb202e93,1.0000000000
BASIC,ecoinvent-v3.11,ZG,12334,打包块一号,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,WG,12526,镍铁,970b7fc7-ff61-41d9-8008-38fbd1bd8849,1.0000000000
BASIC,ecoinvent-v3.11,ZG,15601,,aaa79245-d1f0-4780-bc99-0315a7713671,1.0000000000
BASIC,ecoinvent-v3.11,TA,64500,支承辊,efcc5268-d1ab-473c-b25f-3b93bcf69a3d,1.0000000000
BASIC,ecoinvent-v3.11,TA,M2830,热镀卷-委外-高强钢,efcc5268-d1ab-473c-b25f-3b93bcf69a3d,1.0000000000
BASIC,ecoinvent-v3.11,ZG,12500,低磷高炭锰铁,76f8ffde-93a6-4a4e-bcb2-218ccccca537,1.0000000000
BASIC,ecoinvent-v3.11,TA,9001,,b2dbe041-2b1e-4085-86c6-04989f63bc0a,1.0000000000
BASIC,ecoinvent-v3.11,TA,336-064-17-02,酸再生污泥,1a371afe-e838-4001-8b21-dbe651e9e1e4,1.0000000000
BASIC,ecoinvent-v3.11,WG,2435,,f1fe8c69-1c6e-49e5-b8fc-dca8746b5f8c,1.0000000000
BASIC,ecoinvent-v3.11,TA,10464,球团矿-鄂州球团,c935c14c-c5de-4816-9214-9ca4689232da,1.0000000000
BASIC,ecoinvent-v3.11,WG,I2840,CSP热轧精整卷-委托加工-大明,aaa79245-d1f0-4780-bc99-0315a7713671,1.0000000000
BASIC,ecoinvent-v3.11,TA,12528,钼铁,4fa9e60e-112e-43c7-9e6d-65c83d3b1186,1.0000000000
BASIC,ecoinvent-v3.11,WG,KM-N,,f8cdd5d5-45a3-4d58-b3fa-cbff2da2ae9e,1.0000000000
BASIC,ecoinvent-v3.11,WG,50120,电-外购自备电厂,5afa15f1-9e84-4383-8098-7ad230852b00,1.0000000000
BASIC,ecoinvent-v3.11,BR,12510,硅锰,76f8ffde-93a6-4a4e-bcb2-218ccccca537,1.0000000000
BASIC,ecoinvent-v3.11,TA,A149X,连铸板坯-外购-厚板复合板,1d5d5488-9721-4d32-b8cc-d3b99a11de23,1.0000000000
BASIC,ecoinvent-v3.11,TM,12520,铝锰合金,4fa9e60e-112e-43c7-9e6d-65c83d3b1186,1.0000000000
BASIC,ecoinvent-v3.11,WG,12334,打包压块一级,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,RG,10326,粉矿-SIC澳洲精粉,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,BR,18457,回收次品氧化铁粉1800      ,b5e3f3d6-1330-4f9e-aea4-90c2922d5551,1.0000000000
BASIC,ecoinvent-v3.11,WG,2428,,6a07e73a-0d9b-462f-8914-634a378b547f,1.0000000000
BASIC,ecoinvent-v3.11,RG,14426,轻烧白云石（加工）,4099b319-64b7-427d-986b-1315fb202e93,1.0000000000
BASIC,ecoinvent-v3.11,TA,A3420,小方坯-外购-其它,aaa79245-d1f0-4780-bc99-0315a7713671,1.0000000000
BASIC,ecoinvent-v3.11,TA,A4405,管坯-外购-精密-高合金,aaa79245-d1f0-4780-bc99-0315a7713671,1.0000000000
BASIC,ecoinvent-v3.11,TA,TMI0,热轧后钢卷-外购-梅钢,aaa79245-d1f0-4780-bc99-0315a7713671,1.0000000000
BASIC,ecoinvent-v3.11,BR,60108,乳化液类,a651ebf4-6bca-4dda-94b7-fbb2c45ae2c7,1.0000000000
BASIC,ecoinvent-v3.11,BR,61140,增炭剂,f8cdd5d5-45a3-4d58-b3fa-cbff2da2ae9e,1.0000000000
BASIC,ecoinvent-v3.11,TA,41930,外购宝能昆仑天然气,2de95b54-40e1-4307-bf8f-16dc480dfc7d,1.0000000000
BASIC,ecoinvent-v3.11,ZG,12504,硅铁,4fa9e60e-112e-43c7-9e6d-65c83d3b1186,1.0000000000
BASIC,ecoinvent-v3.11,RG,18420,回收热镀锌可利用材,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,WG,10611,杂料-氧化铁球,b5e3f3d6-1330-4f9e-aea4-90c2922d5551,1.0000000000
BASIC,ecoinvent-v3.11,RG,18130,回收9Ni废钢,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,WG,LWGQC,,7a35767d-eb4c-4b26-896a-d6277183b4e9,1.0000000000
BASIC,ecoinvent-v3.11,BR,60320,外购脱硫消石灰,26940783-fe6b-4ad8-916e-be302984e4bd,1.0000000000
BASIC,ecoinvent-v3.11,BR,04-02-TL-JL,焦炉脱硫灰,1a371afe-e838-4001-8b21-dbe651e9e1e4,1.0000000000
BASIC,ecoinvent-v3.11,WG,2250,,7924ebf6-c3e9-4cfa-aca8-3630295edac8,1.0000000000
BASIC,ecoinvent-v3.11,TM,10574,精块矿-巴西LHG块矿,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,BR,ZGJ0,宽厚板钢板－外购-湛江,aaa79245-d1f0-4780-bc99-0315a7713671,1.0000000000
BASIC,ecoinvent-v3.11,TM,12526,镍铁,970b7fc7-ff61-41d9-8008-38fbd1bd8849,1.0000000000
BASIC,ecoinvent-v3.11,BR,10160,,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,WG,103A6,粉矿-高硅粉,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,WG,103F8,粉矿-丝路粉矿,71939b3f-b933-4b63-8687-33d2fdf85def,1.0000000000
BASIC,ecoinvent-v3.11,TA,60119,焊剂类,5460cc59-15a2-4fe0-9765-7a263316cfdb,1.0000000000
BASIC,ecoinvent-v3.11,WG,63210,电镀锌耐指纹涂料,a651ebf4-6bca-4dda-94b7-fbb2c45ae2c7,1.0000000000
BASIC,ecoinvent-v3.11,WG,64100,热轧轧辊,efcc5268-d1ab-473c-b25f-3b93bcf69a3d,1.0000000000
BASIC,ecoinvent-v3.11,BR,12340,,d3b4a406-20e8-4492-810d-6285e13f6e6f,1.0000000000
BASIC,ecoinvent-v3.11,WG,2417,,4fa9e60e-112e-43c7-9e6d-65c83d3b1186,1.0000000000
CONS,ecoinvent-v3.11,ZG,SIMN65,,1c90792e-c495-490e-9907-a94cd6a25d1e,1.0000000000
CONS,ecoinvent-v3.11,TA,14830,,6e429431-a16e-4f46-b6ee-f977328c77fe,1.0000000000
CONS,ecoinvent-v3.11,TA,CS0008,,b4516042-b924-4f37-8538-9c80d43bc509,1.0000000000
CONS,ecoinvent-v3.11,TA,C0010,,7c33aff7-6dbe-4f5f-8532-f806b1c06083,1.0000000000
CONS,ecoinvent-v3.11,ZG,1434,,2fcac100-8d50-42d6-a085-04862c21a14e,1.0000000000
CONS,ecoinvent-v3.11,ZG,50940,蒸汽-外购宝武碳业,bac6610b-ebd1-4841-a7e7-835aa5799341,1.0000000000
CONS,ecoinvent-v3.11,ZG,101B7,筛下粉-柬埔寨块矿筛下粉,6e1de47f-7fb6-408c-9c62-7e2c42cd34af,1.0000000000
CONS,ecoinvent-v3.11,TA,12329,破碎料(高炉用),6e1de47f-7fb6-408c-9c62-7e2c42cd34af,1.0000000000
CONS,ecoinvent-v3.11,ZG,62070,KOH,f32799e2-d3ee-4b60-b6c3-c342b2130607,1.0000000000
CONS,ecoinvent-v3.11,TA,06-13-WN-FS,,ac465659-1b98-4a74-b0c7-b3a6709993b6,1.0000000000
CONS,ecoinvent-v3.11,ZG,103B1,粉矿-毛粉,6e1de47f-7fb6-408c-9c62-7e2c42cd34af,1.0000000000
CONS,ecoinvent-v3.11,ZG,A1570000,,3bdd2e55-e55b-4adb-ab71-4b2a32a7feff,1.0000000000
CONS,ecoinvent-v3.11,ZG,FBMGOC,,3557d36c-ab90-40ce-889f-d706fb13da80,1.0000000000
CONS,ecoinvent-v3.11,TA,40808,,a7aa8f57-5f44-410f-8141-0a47c8aa617f,1.0000000000
CONS,ecoinvent-v3.11,ZG,P-MNGL,,7460ac6c-bb01-4239-8ec8-1dda5b4fe989,1.0000000000
CONS,ecoinvent-v3.11,TA,10792,杂料-高炉铸铁水池污泥,07ea1a74-4ea9-49e5-b034-73cf1d959280,1.0000000000
CONS,ecoinvent-v3.11,ZG,04049,,46dcfaeb-e106-4e4a-aba1-f310431cd901,1.0000000000
CONS,ecoinvent-v3.11,ZG,05113,,e4fe5bc1-acb6-4814-9830-3cbbbab5a8c3,1.0000000000
CONS,ecoinvent-v3.11,ZG,A2769518,,7e3dc6a9-41a5-4fd4-99ff-d7c8b18b14d8,1.0000000000
CONS,ecoinvent-v3.11,TA,42210,,c99a8731-cf4d-4cac-af1b-33740646087f,1.0000000000
CONS,ecoinvent-v3.11,ZG,FL01,,4246a325-234d-4810-8a30-8f65e78539fb,1.0000000000
CONS,ecoinvent-v3.11,TA,0405,,1c90792e-c495-490e-9907-a94cd6a25d1e,1.0000000000
CONS,ecoinvent-v3.11,TA,63810,OA涂料,eb88cdec-2993-4071-b19c-641578891dcc,1.0000000000
CONS,ecoinvent-v3.11,ZG,12565,无缝涂层纯钙线,7e3dc6a9-41a5-4fd4-99ff-d7c8b18b14d8,1.0000000000
CONS,ecoinvent-v3.11,ZG,125F1,低钛低磷铁,7e3dc6a9-41a5-4fd4-99ff-d7c8b18b14d8,1.0000000000
CONS,ecoinvent-v3.11,TA,1430,,2fcac100-8d50-42d6-a085-04862c21a14e,1.0000000000
CONS,ecoinvent-v3.11,TA,59125,,75b6f48e-592f-49d1-830d-9488e2dcd420,1.0000000000
CONS,ecoinvent-v3.11,TA,CADO,,7e3dc6a9-41a5-4fd4-99ff-d7c8b18b14d8,1.0000000000
CONS,ecoinvent-v3.11,ZG,FE-V50,,7e3dc6a9-41a5-4fd4-99ff-d7c8b18b14d8,1.0000000000
CONS,ecoinvent-v3.11,ZG,HCZ4,,7e3dc6a9-41a5-4fd4-99ff-d7c8b18b14d8,1.0000000000
CONS,ecoinvent-v3.11,TA,10159,,b1709f4d-88e0-40ce-bc41-8e4bc0351b6a,1.0000000000
CONS,ecoinvent-v3.11,TA,64600,立辊,b49cc63c-6081-4d61-ae9c-c7e93b3a0b00,1.0000000000
CONS,ecoinvent-v3.11,TA,YJ010,,2ec7760d-e523-4b31-a139-34495a0d3c72,1.0000000000
CONS,ecoinvent-v3.11,ZG,FEAL,,7e3dc6a9-41a5-4fd4-99ff-d7c8b18b14d8,1.0000000000
CONS,ecoinvent-v3.11,ZG,125SS,合金落地料,1c90792e-c495-490e-9907-a94cd6a25d1e,1.0000000000
CONS,ecoinvent-v3.11,ZG,MS6201,,2ec7760d-e523-4b31-a139-34495a0d3c72,1.0000000000
CONS,ecoinvent-v3.11,TA,60125,聚乙烯涂料,eb88cdec-2993-4071-b19c-641578891dcc,1.0000000000
CONS,ecoinvent-v3.11,ZG,12533,硼铁,7e3dc6a9-41a5-4fd4-99ff-d7c8b18b14d8,1.0000000000
CONS,ecoinvent-v3.11,ZG,FEMNHB,,1c90792e-c495-490e-9907-a94cd6a25d1e,1.0000000000
CONS,ecoinvent-v3.11,ZG,50540,高压氮气-外购,75b6f48e-592f-49d1-830d-9488e2dcd420,1.0000000000
